split,image_id,image_path,width,height,label_path,num_objects,class_ids,annotation_format
train,Naranjas_495_png.rf.8a9ad13cde431eb3107fa9339f8598e6.jpg,E:\project\orangefruitnet\train\images\Naranjas_495_png.rf.8a9ad13cde431eb3107fa9339f8598e6.jpg,6000,4000,E:\project\orangefruitnet\train\labels\Naranjas_495_png.rf.8a9ad13cde431eb3107fa9339f8598e6.txt,19,"[1, 2]",YOLO
train,Naranjas_496_png.rf.9d5dc0bdce0de8b88075cf0300ca862f.jpg,E:\project\orangefruitnet\train\images\Naranjas_496_png.rf.9d5dc0bdce0de8b88075cf0300ca862f.jpg,6000,4000,E:\project\orangefruitnet\train\labels\Naranjas_496_png.rf.9d5dc0bdce0de8b88075cf0300ca862f.txt,18,"[1, 2]",YOLO
train,Naranjas_4_png.rf.81759d55bb524b2686c79537e094ad2d.jpg,E:\project\orangefruitnet\train\images\Naranjas_4_png.rf.81759d55bb524b2686c79537e094ad2d.jpg,386,360,E:\project\orangefruitnet\train\labels\Naranjas_4_png.rf.81759d55bb524b2686c79537e094ad2d.txt,14,[0],YOLO
train,Naranjas_500_png.rf.4fbee46eeccc8d5adfea7dbd1d5e1c68.jpg,E:\project\orangefruitnet\train\images\Naranjas_500_png.rf.4fbee46eeccc8d5adfea7dbd1d5e1c68.jpg,6000,4000,E:\project\orangefruitnet\train\labels\Naranjas_500_png.rf.4fbee46eeccc8d5adfea7dbd1d5e1c68.txt,33,"[1, 2]",YOLO
train,Naranjas_502_png.rf.8f721f3720aaf988854512596bb9f7b6.jpg,E:\project\orangefruitnet\train\images\Naranjas_502_png.rf.8f721f3720aaf988854512596bb9f7b6.jpg,6000,4000,E:\project\orangefruitnet\train\labels\Naranjas_502_png.rf.8f721f3720aaf988854512596bb9f7b6.txt,8,"[1, 2]",YOLO
train,Naranjas_527_png.rf.0d5845b51b073bd107fe1e245483de0a.jpg,E:\project\orangefruitnet\train\images\Naranjas_527_png.rf.0d5845b51b073bd107fe1e245483de0a.jpg,6000,4000,E:\project\orangefruitnet\train\labels\Naranjas_527_png.rf.0d5845b51b073bd107fe1e245483de0a.txt,11,"[1, 2]",YOLO
train,Naranjas_637_png.rf.988be5b2c1fb5516a4c98148f97a5935.jpg,E:\project\orangefruitnet\train\images\Naranjas_637_png.rf.988be5b2c1fb5516a4c98148f97a5935.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_637_png.rf.988be5b2c1fb5516a4c98148f97a5935.txt,8,[1],YOLO
train,Naranjas_638_png.rf.124e72ae2ece995c7c2419cdd13cfaa0.jpg,E:\project\orangefruitnet\train\images\Naranjas_638_png.rf.124e72ae2ece995c7c2419cdd13cfaa0.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_638_png.rf.124e72ae2ece995c7c2419cdd13cfaa0.txt,4,[1],YOLO
train,Naranjas_643_png.rf.a50505dd8f750064e69f0c30d57db82e.jpg,E:\project\orangefruitnet\train\images\Naranjas_643_png.rf.a50505dd8f750064e69f0c30d57db82e.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_643_png.rf.a50505dd8f750064e69f0c30d57db82e.txt,2,[1],YOLO
train,Naranjas_651_png.rf.576d4b2bce69e92a96276c41239b87a4.jpg,E:\project\orangefruitnet\train\images\Naranjas_651_png.rf.576d4b2bce69e92a96276c41239b87a4.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_651_png.rf.576d4b2bce69e92a96276c41239b87a4.txt,2,[1],YOLO
train,Naranjas_652_png.rf.9b4a8b3686d88a3fb0e035068f8de696.jpg,E:\project\orangefruitnet\train\images\Naranjas_652_png.rf.9b4a8b3686d88a3fb0e035068f8de696.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_652_png.rf.9b4a8b3686d88a3fb0e035068f8de696.txt,6,[1],YOLO
train,Naranjas_653_png.rf.e1739e9e9b30ea94fd60073f6e576662.jpg,E:\project\orangefruitnet\train\images\Naranjas_653_png.rf.e1739e9e9b30ea94fd60073f6e576662.jpg,539,360,E:\project\orangefruitnet\train\labels\Naranjas_653_png.rf.e1739e9e9b30ea94fd60073f6e576662.txt,4,[1],YOLO
train,Naranjas_655_png.rf.5bfc1fccc6a556550a57af21b0c8b69f.jpg,E:\project\orangefruitnet\train\images\Naranjas_655_png.rf.5bfc1fccc6a556550a57af21b0c8b69f.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_655_png.rf.5bfc1fccc6a556550a57af21b0c8b69f.txt,3,[1],YOLO
train,Naranjas_661_png.rf.51d33350262abbd2a33a2d4f625022fb.jpg,E:\project\orangefruitnet\train\images\Naranjas_661_png.rf.51d33350262abbd2a33a2d4f625022fb.jpg,360,240,E:\project\orangefruitnet\train\labels\Naranjas_661_png.rf.51d33350262abbd2a33a2d4f625022fb.txt,35,[1],YOLO
train,Naranjas_662_png.rf.63ae96ffbcd47af4873ea5d3ee5972fb.jpg,E:\project\orangefruitnet\train\images\Naranjas_662_png.rf.63ae96ffbcd47af4873ea5d3ee5972fb.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_662_png.rf.63ae96ffbcd47af4873ea5d3ee5972fb.txt,1,[1],YOLO
train,Naranjas_663_png.rf.e2fd598a606d5a326c6c44e6a19cde05.jpg,E:\project\orangefruitnet\train\images\Naranjas_663_png.rf.e2fd598a606d5a326c6c44e6a19cde05.jpg,480,360,E:\project\orangefruitnet\train\labels\Naranjas_663_png.rf.e2fd598a606d5a326c6c44e6a19cde05.txt,10,[1],YOLO
train,Naranjas_664_png.rf.759b94ff266ad96df8c047be2bd69997.jpg,E:\project\orangefruitnet\train\images\Naranjas_664_png.rf.759b94ff266ad96df8c047be2bd69997.jpg,541,360,E:\project\orangefruitnet\train\labels\Naranjas_664_png.rf.759b94ff266ad96df8c047be2bd69997.txt,4,[1],YOLO
train,Naranjas_669_png.rf.93aa046fffa511a62a5bd0d070311307.jpg,E:\project\orangefruitnet\train\images\Naranjas_669_png.rf.93aa046fffa511a62a5bd0d070311307.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_669_png.rf.93aa046fffa511a62a5bd0d070311307.txt,3,[1],YOLO
train,Naranjas_670_png.rf.980520a684d0faf33687220ead818bf3.jpg,E:\project\orangefruitnet\train\images\Naranjas_670_png.rf.980520a684d0faf33687220ead818bf3.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_670_png.rf.980520a684d0faf33687220ead818bf3.txt,5,[1],YOLO
train,Naranjas_673_png.rf.8a3dda40f30fd4f21bf65c9e4607a690.jpg,E:\project\orangefruitnet\train\images\Naranjas_673_png.rf.8a3dda40f30fd4f21bf65c9e4607a690.jpg,479,360,E:\project\orangefruitnet\train\labels\Naranjas_673_png.rf.8a3dda40f30fd4f21bf65c9e4607a690.txt,8,[1],YOLO
train,Naranjas_675_png.rf.b6ddb789dd196814c3b25676329c0298.jpg,E:\project\orangefruitnet\train\images\Naranjas_675_png.rf.b6ddb789dd196814c3b25676329c0298.jpg,240,360,E:\project\orangefruitnet\train\labels\Naranjas_675_png.rf.b6ddb789dd196814c3b25676329c0298.txt,2,[1],YOLO
train,Naranjas_677_png.rf.3f053ed38e4db73ce8f01c57ebbab469.jpg,E:\project\orangefruitnet\train\images\Naranjas_677_png.rf.3f053ed38e4db73ce8f01c57ebbab469.jpg,360,240,E:\project\orangefruitnet\train\labels\Naranjas_677_png.rf.3f053ed38e4db73ce8f01c57ebbab469.txt,3,[1],YOLO
train,Naranjas_678_png.rf.0285429af6383e0c79209d3c130770f9.jpg,E:\project\orangefruitnet\train\images\Naranjas_678_png.rf.0285429af6383e0c79209d3c130770f9.jpg,240,360,E:\project\orangefruitnet\train\labels\Naranjas_678_png.rf.0285429af6383e0c79209d3c130770f9.txt,3,[1],YOLO
train,Naranjas_67_png.rf.90469a0bc10a3be8c49a0381f3bf5519.jpg,E:\project\orangefruitnet\train\images\Naranjas_67_png.rf.90469a0bc10a3be8c49a0381f3bf5519.jpg,225,225,E:\project\orangefruitnet\train\labels\Naranjas_67_png.rf.90469a0bc10a3be8c49a0381f3bf5519.txt,9,[0],YOLO
train,Naranjas_683_png.rf.2a0841a4c2597c953aea865282ffed9a.jpg,E:\project\orangefruitnet\train\images\Naranjas_683_png.rf.2a0841a4c2597c953aea865282ffed9a.jpg,1081,360,E:\project\orangefruitnet\train\labels\Naranjas_683_png.rf.2a0841a4c2597c953aea865282ffed9a.txt,3,[1],YOLO
train,Naranjas_684_png.rf.cd867c82e1548d1267b95d120a9d485d.jpg,E:\project\orangefruitnet\train\images\Naranjas_684_png.rf.cd867c82e1548d1267b95d120a9d485d.jpg,539,360,E:\project\orangefruitnet\train\labels\Naranjas_684_png.rf.cd867c82e1548d1267b95d120a9d485d.txt,1,[1],YOLO
train,Naranjas_687_png.rf.88ded00172f2e578cf3ae3649818cd9b.jpg,E:\project\orangefruitnet\train\images\Naranjas_687_png.rf.88ded00172f2e578cf3ae3649818cd9b.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_687_png.rf.88ded00172f2e578cf3ae3649818cd9b.txt,2,[1],YOLO
train,Naranjas_688_png.rf.80ffa77c104bdfa807fc7eb5ae9dc776.jpg,E:\project\orangefruitnet\train\images\Naranjas_688_png.rf.80ffa77c104bdfa807fc7eb5ae9dc776.jpg,640,360,E:\project\orangefruitnet\train\labels\Naranjas_688_png.rf.80ffa77c104bdfa807fc7eb5ae9dc776.txt,16,"[1, 2]",YOLO
train,Naranjas_690_png.rf.10ab89ce262ec59ce9f657308079f05f.jpg,E:\project\orangefruitnet\train\images\Naranjas_690_png.rf.10ab89ce262ec59ce9f657308079f05f.jpg,360,240,E:\project\orangefruitnet\train\labels\Naranjas_690_png.rf.10ab89ce262ec59ce9f657308079f05f.txt,1,[1],YOLO
train,Naranjas_691_png.rf.a7bd284db0078786a205e0e5d21c1aee.jpg,E:\project\orangefruitnet\train\images\Naranjas_691_png.rf.a7bd284db0078786a205e0e5d21c1aee.jpg,640,360,E:\project\orangefruitnet\train\labels\Naranjas_691_png.rf.a7bd284db0078786a205e0e5d21c1aee.txt,9,[1],YOLO
train,Naranjas_692_png.rf.26ff5cc676c74962fb5db5dbc25e8037.jpg,E:\project\orangefruitnet\train\images\Naranjas_692_png.rf.26ff5cc676c74962fb5db5dbc25e8037.jpg,640,360,E:\project\orangefruitnet\train\labels\Naranjas_692_png.rf.26ff5cc676c74962fb5db5dbc25e8037.txt,3,[1],YOLO
train,Naranjas_693_png.rf.7e999ba2476a9ad356076e6dd14a4b5b.jpg,E:\project\orangefruitnet\train\images\Naranjas_693_png.rf.7e999ba2476a9ad356076e6dd14a4b5b.jpg,498,360,E:\project\orangefruitnet\train\labels\Naranjas_693_png.rf.7e999ba2476a9ad356076e6dd14a4b5b.txt,10,[1],YOLO
train,Naranjas_695_png.rf.51361db2f2984296842f413806288dcf.jpg,E:\project\orangefruitnet\train\images\Naranjas_695_png.rf.51361db2f2984296842f413806288dcf.jpg,358,240,E:\project\orangefruitnet\train\labels\Naranjas_695_png.rf.51361db2f2984296842f413806288dcf.txt,14,[1],YOLO
train,Naranjas_696_png.rf.6027158f6417d7a5cfaf822adf0d8499.jpg,E:\project\orangefruitnet\train\images\Naranjas_696_png.rf.6027158f6417d7a5cfaf822adf0d8499.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_696_png.rf.6027158f6417d7a5cfaf822adf0d8499.txt,4,[1],YOLO
train,Naranjas_698_png.rf.3147e0e5243c434008cd09669108d13a.jpg,E:\project\orangefruitnet\train\images\Naranjas_698_png.rf.3147e0e5243c434008cd09669108d13a.jpg,360,240,E:\project\orangefruitnet\train\labels\Naranjas_698_png.rf.3147e0e5243c434008cd09669108d13a.txt,1,[1],YOLO
train,Naranjas_699_png.rf.e45404b9910116f4359f382273af0e27.jpg,E:\project\orangefruitnet\train\images\Naranjas_699_png.rf.e45404b9910116f4359f382273af0e27.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_699_png.rf.e45404b9910116f4359f382273af0e27.txt,7,[1],YOLO
train,Naranjas_700_png.rf.3d2da8a16d709a8e3f051c82b4aee6b0.jpg,E:\project\orangefruitnet\train\images\Naranjas_700_png.rf.3d2da8a16d709a8e3f051c82b4aee6b0.jpg,240,360,E:\project\orangefruitnet\train\labels\Naranjas_700_png.rf.3d2da8a16d709a8e3f051c82b4aee6b0.txt,3,[1],YOLO
train,Naranjas_701_png.rf.3cf86b4dd7eee22f9d6441e7835e9cfc.jpg,E:\project\orangefruitnet\train\images\Naranjas_701_png.rf.3cf86b4dd7eee22f9d6441e7835e9cfc.jpg,539,360,E:\project\orangefruitnet\train\labels\Naranjas_701_png.rf.3cf86b4dd7eee22f9d6441e7835e9cfc.txt,1,[1],YOLO
train,Naranjas_704_png.rf.ccd3303e41ca621af8b0c192182f728b.jpg,E:\project\orangefruitnet\train\images\Naranjas_704_png.rf.ccd3303e41ca621af8b0c192182f728b.jpg,541,360,E:\project\orangefruitnet\train\labels\Naranjas_704_png.rf.ccd3303e41ca621af8b0c192182f728b.txt,3,[1],YOLO
train,Naranjas_707_png.rf.c1b3723ab9d277a4b030e2afd6d0b50a.jpg,E:\project\orangefruitnet\train\images\Naranjas_707_png.rf.c1b3723ab9d277a4b030e2afd6d0b50a.jpg,442,360,E:\project\orangefruitnet\train\labels\Naranjas_707_png.rf.c1b3723ab9d277a4b030e2afd6d0b50a.txt,15,[1],YOLO
train,Naranjas_708_png.rf.638b1faa4578bc9c242736cb8b1e56b2.jpg,E:\project\orangefruitnet\train\images\Naranjas_708_png.rf.638b1faa4578bc9c242736cb8b1e56b2.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_708_png.rf.638b1faa4578bc9c242736cb8b1e56b2.txt,3,[1],YOLO
train,Naranjas_70_png.rf.40fde841dd496ff997e2797be8bc1306.jpg,E:\project\orangefruitnet\train\images\Naranjas_70_png.rf.40fde841dd496ff997e2797be8bc1306.jpg,275,183,E:\project\orangefruitnet\train\labels\Naranjas_70_png.rf.40fde841dd496ff997e2797be8bc1306.txt,2,[0],YOLO
train,Naranjas_712_png.rf.4d41c90fdfef111e8aea98f185ac257e.jpg,E:\project\orangefruitnet\train\images\Naranjas_712_png.rf.4d41c90fdfef111e8aea98f185ac257e.jpg,403,360,E:\project\orangefruitnet\train\labels\Naranjas_712_png.rf.4d41c90fdfef111e8aea98f185ac257e.txt,2,[1],YOLO
train,Naranjas_713_png.rf.af355bc2181f8fdb6a9275ebba7a1d9e.jpg,E:\project\orangefruitnet\train\images\Naranjas_713_png.rf.af355bc2181f8fdb6a9275ebba7a1d9e.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_713_png.rf.af355bc2181f8fdb6a9275ebba7a1d9e.txt,3,[1],YOLO
train,Naranjas_714_png.rf.8b885a8f2d3fa73bdae02968cff2e8c1.jpg,E:\project\orangefruitnet\train\images\Naranjas_714_png.rf.8b885a8f2d3fa73bdae02968cff2e8c1.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_714_png.rf.8b885a8f2d3fa73bdae02968cff2e8c1.txt,2,[1],YOLO
train,Naranjas_715_png.rf.2249a07b3e3fcc5bd2212f4ff8c8590b.jpg,E:\project\orangefruitnet\train\images\Naranjas_715_png.rf.2249a07b3e3fcc5bd2212f4ff8c8590b.jpg,639,360,E:\project\orangefruitnet\train\labels\Naranjas_715_png.rf.2249a07b3e3fcc5bd2212f4ff8c8590b.txt,7,[1],YOLO
train,Naranjas_717_png.rf.95e5ae1137a8647d8a0cdb6356a5a75a.jpg,E:\project\orangefruitnet\train\images\Naranjas_717_png.rf.95e5ae1137a8647d8a0cdb6356a5a75a.jpg,478,360,E:\project\orangefruitnet\train\labels\Naranjas_717_png.rf.95e5ae1137a8647d8a0cdb6356a5a75a.txt,3,[1],YOLO
train,Naranjas_718_png.rf.d46204f758840843d65ffbf56bd1c8b0.jpg,E:\project\orangefruitnet\train\images\Naranjas_718_png.rf.d46204f758840843d65ffbf56bd1c8b0.jpg,240,360,E:\project\orangefruitnet\train\labels\Naranjas_718_png.rf.d46204f758840843d65ffbf56bd1c8b0.txt,3,[1],YOLO
train,Naranjas_71_png.rf.103208dcf5b7315447894c4bc2ee4650.jpg,E:\project\orangefruitnet\train\images\Naranjas_71_png.rf.103208dcf5b7315447894c4bc2ee4650.jpg,225,225,E:\project\orangefruitnet\train\labels\Naranjas_71_png.rf.103208dcf5b7315447894c4bc2ee4650.txt,17,[0],YOLO
train,Naranjas_720_png.rf.3acdaab0650e07d919c86b96d9e5f4d6.jpg,E:\project\orangefruitnet\train\images\Naranjas_720_png.rf.3acdaab0650e07d919c86b96d9e5f4d6.jpg,239,360,E:\project\orangefruitnet\train\labels\Naranjas_720_png.rf.3acdaab0650e07d919c86b96d9e5f4d6.txt,8,[1],YOLO
train,Naranjas_722_png.rf.e61d93f52bab838dfc731e7e32616c57.jpg,E:\project\orangefruitnet\train\images\Naranjas_722_png.rf.e61d93f52bab838dfc731e7e32616c57.jpg,541,360,E:\project\orangefruitnet\train\labels\Naranjas_722_png.rf.e61d93f52bab838dfc731e7e32616c57.txt,3,[1],YOLO
train,Naranjas_723_png.rf.ecc3ee39a1650641dd173cc1bf16a9e3.jpg,E:\project\orangefruitnet\train\images\Naranjas_723_png.rf.ecc3ee39a1650641dd173cc1bf16a9e3.jpg,253,360,E:\project\orangefruitnet\train\labels\Naranjas_723_png.rf.ecc3ee39a1650641dd173cc1bf16a9e3.txt,2,[1],YOLO
train,Naranjas_724_png.rf.1ed04e0a8a54a104d7a15706e03af156.jpg,E:\project\orangefruitnet\train\images\Naranjas_724_png.rf.1ed04e0a8a54a104d7a15706e03af156.jpg,240,360,E:\project\orangefruitnet\train\labels\Naranjas_724_png.rf.1ed04e0a8a54a104d7a15706e03af156.txt,2,[1],YOLO
train,Naranjas_725_png.rf.c8816a99aedbc15f48a477520131fea5.jpg,E:\project\orangefruitnet\train\images\Naranjas_725_png.rf.c8816a99aedbc15f48a477520131fea5.jpg,539,360,E:\project\orangefruitnet\train\labels\Naranjas_725_png.rf.c8816a99aedbc15f48a477520131fea5.txt,11,[1],YOLO
train,Naranjas_726_png.rf.1226fad96e06fe8810dc45d6dedcf66b.jpg,E:\project\orangefruitnet\train\images\Naranjas_726_png.rf.1226fad96e06fe8810dc45d6dedcf66b.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_726_png.rf.1226fad96e06fe8810dc45d6dedcf66b.txt,2,[1],YOLO
train,Naranjas_727_png.rf.1d6753cc35a5325594880b8f5fdd7dce.jpg,E:\project\orangefruitnet\train\images\Naranjas_727_png.rf.1d6753cc35a5325594880b8f5fdd7dce.jpg,540,360,E:\project\orangefruitnet\train\labels\Naranjas_727_png.rf.1d6753cc35a5325594880b8f5fdd7dce.txt,39,"[1, 2]",YOLO
train,Naranjas_729_png.rf.1be17c56f05bbf052b321f28faed3b11.jpg,E:\project\orangefruitnet\train\images\Naranjas_729_png.rf.1be17c56f05bbf052b321f28faed3b11.jpg,640,360,E:\project\orangefruitnet\train\labels\Naranjas_729_png.rf.1be17c56f05bbf052b321f28faed3b11.txt,3,[1],YOLO
train,Naranjas_72_png.rf.ef4e6bccf100f1e8a1adbb849796e85a.jpg,E:\project\orangefruitnet\train\images\Naranjas_72_png.rf.ef4e6bccf100f1e8a1adbb849796e85a.jpg,259,194,E:\project\orangefruitnet\train\labels\Naranjas_72_png.rf.ef4e6bccf100f1e8a1adbb849796e85a.txt,7,[0],YOLO
train,Naranjas_799_png.rf.074e33b5e7f9a89e8bddd51c2126eef7.jpg,E:\project\orangefruitnet\train\images\Naranjas_799_png.rf.074e33b5e7f9a89e8bddd51c2126eef7.jpg,545,360,E:\project\orangefruitnet\train\labels\Naranjas_799_png.rf.074e33b5e7f9a89e8bddd51c2126eef7.txt,9,[1],YOLO
train,Naranjas_804_png.rf.88006e5181fabbc16f867453aa73dfdf.jpg,E:\project\orangefruitnet\train\images\Naranjas_804_png.rf.88006e5181fabbc16f867453aa73dfdf.jpg,544,360,E:\project\orangefruitnet\train\labels\Naranjas_804_png.rf.88006e5181fabbc16f867453aa73dfdf.txt,1,[1],YOLO
train,PXL_20230123_103501847-MP_jpg.rf.20ab4195f5dbcaba3218500d9f22aa00.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103501847-MP_jpg.rf.20ab4195f5dbcaba3218500d9f22aa00.jpg,4032,3024,E:\project\orangefruitnet\train\labels\PXL_20230123_103501847-MP_jpg.rf.20ab4195f5dbcaba3218500d9f22aa00.txt,147,[2],YOLO
train,PXL_20230123_103522157-MP_jpg.rf.7e382018351691e12d7f9ded2e2b9a0e.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103522157-MP_jpg.rf.7e382018351691e12d7f9ded2e2b9a0e.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103522157-MP_jpg.rf.7e382018351691e12d7f9ded2e2b9a0e.txt,82,[2],YOLO
train,PXL_20230123_103657217-MP_jpg.rf.333ef4d8fce3d4169592b9f4b19857e0.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103657217-MP_jpg.rf.333ef4d8fce3d4169592b9f4b19857e0.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103657217-MP_jpg.rf.333ef4d8fce3d4169592b9f4b19857e0.txt,66,[2],YOLO
train,PXL_20230123_103706317-MP_jpg.rf.15c34a6dc2f86c41fff512eeb81b57be.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103706317-MP_jpg.rf.15c34a6dc2f86c41fff512eeb81b57be.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103706317-MP_jpg.rf.15c34a6dc2f86c41fff512eeb81b57be.txt,38,[2],YOLO
train,PXL_20230123_103710083-MP_jpg.rf.9e9f0bef8c1796bbb9c1376c80e6d661.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103710083-MP_jpg.rf.9e9f0bef8c1796bbb9c1376c80e6d661.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103710083-MP_jpg.rf.9e9f0bef8c1796bbb9c1376c80e6d661.txt,19,[2],YOLO
train,PXL_20230123_103716538-MP_jpg.rf.605b23e5cca4aec997e4f0e545da4262.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103716538-MP_jpg.rf.605b23e5cca4aec997e4f0e545da4262.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103716538-MP_jpg.rf.605b23e5cca4aec997e4f0e545da4262.txt,75,[2],YOLO
train,PXL_20230123_103721252-MP_jpg.rf.9d618248380fa33dd9d9d1e1e8d038ae.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103721252-MP_jpg.rf.9d618248380fa33dd9d9d1e1e8d038ae.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103721252-MP_jpg.rf.9d618248380fa33dd9d9d1e1e8d038ae.txt,72,[2],YOLO
train,PXL_20230123_103724681-MP_jpg.rf.6d3dec721d92fe2858bd6ddfd19bca96.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103724681-MP_jpg.rf.6d3dec721d92fe2858bd6ddfd19bca96.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103724681-MP_jpg.rf.6d3dec721d92fe2858bd6ddfd19bca96.txt,33,[2],YOLO
train,PXL_20230123_103733831-MP_jpg.rf.e258d941a06614618c164089ddb0698f.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103733831-MP_jpg.rf.e258d941a06614618c164089ddb0698f.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103733831-MP_jpg.rf.e258d941a06614618c164089ddb0698f.txt,64,[2],YOLO
train,PXL_20230123_103744034-MP_jpg.rf.00ad5ccccbc847e36d1feb327ddc2b17.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103744034-MP_jpg.rf.00ad5ccccbc847e36d1feb327ddc2b17.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103744034-MP_jpg.rf.00ad5ccccbc847e36d1feb327ddc2b17.txt,22,[2],YOLO
train,PXL_20230123_103748774-MP_jpg.rf.6f762b852141059f8c886993418db4c0.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103748774-MP_jpg.rf.6f762b852141059f8c886993418db4c0.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103748774-MP_jpg.rf.6f762b852141059f8c886993418db4c0.txt,38,[2],YOLO
train,PXL_20230123_103757985-MP_jpg.rf.7748f9a42331f017510c5f4f3367f38d.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103757985-MP_jpg.rf.7748f9a42331f017510c5f4f3367f38d.jpg,4032,3024,E:\project\orangefruitnet\train\labels\PXL_20230123_103757985-MP_jpg.rf.7748f9a42331f017510c5f4f3367f38d.txt,55,[2],YOLO
train,PXL_20230123_103801335-MP_jpg.rf.48de33f8e85bd4d11629e500a7dc8716.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103801335-MP_jpg.rf.48de33f8e85bd4d11629e500a7dc8716.jpg,4032,3024,E:\project\orangefruitnet\train\labels\PXL_20230123_103801335-MP_jpg.rf.48de33f8e85bd4d11629e500a7dc8716.txt,37,[2],YOLO
train,PXL_20230123_103809356-MP_jpg.rf.1703189e61c02b27658e419d33065f6a.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103809356-MP_jpg.rf.1703189e61c02b27658e419d33065f6a.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103809356-MP_jpg.rf.1703189e61c02b27658e419d33065f6a.txt,35,[2],YOLO
train,PXL_20230123_103824713-MP_jpg.rf.2389ed14fb4eabfb222b3e6341c6a9c3.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103824713-MP_jpg.rf.2389ed14fb4eabfb222b3e6341c6a9c3.jpg,4032,3024,E:\project\orangefruitnet\train\labels\PXL_20230123_103824713-MP_jpg.rf.2389ed14fb4eabfb222b3e6341c6a9c3.txt,127,[2],YOLO
train,PXL_20230123_103832766-MP_jpg.rf.01932e4abfcea3c6fd6cb8fed6cf9452.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103832766-MP_jpg.rf.01932e4abfcea3c6fd6cb8fed6cf9452.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103832766-MP_jpg.rf.01932e4abfcea3c6fd6cb8fed6cf9452.txt,46,[2],YOLO
train,PXL_20230123_103846023-MP_jpg.rf.16e848f157352f791e9cadc03decd152.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103846023-MP_jpg.rf.16e848f157352f791e9cadc03decd152.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103846023-MP_jpg.rf.16e848f157352f791e9cadc03decd152.txt,25,[2],YOLO
train,PXL_20230123_103849847-MP_jpg.rf.953a688d61cd06d831633d741b28d16d.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103849847-MP_jpg.rf.953a688d61cd06d831633d741b28d16d.jpg,3024,4032,E:\project\orangefruitnet\train\labels\PXL_20230123_103849847-MP_jpg.rf.953a688d61cd06d831633d741b28d16d.txt,26,[2],YOLO
train,PXL_20230123_103900983-MP_jpg.rf.f1548434059b4ceef917072f2210f1f4.jpg,E:\project\orangefruitnet\train\images\PXL_20230123_103900983-MP_jpg.rf.f1548434059b4ceef917072f2210f1f4.jpg,4032,3024,E:\project\orangefruitnet\train\labels\PXL_20230123_103900983-MP_jpg.rf.f1548434059b4ceef917072f2210f1f4.txt,48,[2],YOLO
